numAnts iteration alpha beta time_path Path_length total_path_time 
5 1 0.5 0.5 0.0390000343323 27 0.0469999313354 
5 1 0.5 0.5 0.0429999828339 27 0.0469999313354 
5 1 0.5 0.5 0.0469999313354 25 0.0469999313354 
5 0 0.5 0.5 0.00500011444092 26 0.0469999313354 
5 0 0.5 0.5 0.0110001564026 25 0.0469999313354 
5 0 0.5 0.5 0.0169999599457 25 0.0469999313354 
5 0 0.5 0.5 0.0220000743866 25 0.0469999313354 
5 0 0.5 0.5 0.0280001163483 23 0.0469999313354 
5 1 0.5 0.5 0.0320000648499 28 0.0469999313354 
5 1 0.5 0.5 0.0360000133514 27 0.0469999313354 
5 1 0.5 0.5 0.0390000343323 27 0.0469999313354 
5 1 0.5 0.5 0.0429999828339 27 0.0469999313354 
5 1 0.5 0.5 0.0469999313354 25 0.0469999313354 
5 0 0.5 0.5 0.00500011444092 26 0.0469999313354 
5 0 0.5 0.5 0.0110001564026 25 0.0469999313354 
5 0 0.5 0.5 0.0169999599457 25 0.0469999313354 
5 0 0.5 0.5 0.0220000743866 25 0.0469999313354 
5 0 0.5 0.5 0.0280001163483 23 0.0469999313354 
5 1 0.5 0.5 0.0320000648499 28 0.0469999313354 
5 1 0.5 0.5 0.0360000133514 27 0.0469999313354 
5 1 0.5 0.5 0.0390000343323 27 0.0469999313354 
5 1 0.5 0.5 0.0429999828339 27 0.0469999313354 
5 1 0.5 0.5 0.0469999313354 25 0.0469999313354 
5 0 0.5 0.5 0.00500011444092 26 0.0469999313354 
5 0 0.5 0.5 0.0110001564026 25 0.0469999313354 
5 0 0.5 0.5 0.0169999599457 25 0.0469999313354 
5 0 0.5 0.5 0.0220000743866 25 0.0469999313354 
5 0 0.5 0.5 0.0280001163483 23 0.0469999313354 
5 1 0.5 0.5 0.0320000648499 28 0.0469999313354 
5 1 0.5 0.5 0.0360000133514 27 0.0469999313354 
5 1 0.5 0.5 0.0390000343323 27 0.0469999313354 
5 1 0.5 0.5 0.0429999828339 27 0.0469999313354 
5 1 0.5 0.5 0.0469999313354 25 0.0469999313354 
5 0 0.5 0.5 0.00500011444092 26 0.0469999313354 
5 0 0.5 0.5 0.0110001564026 25 0.0469999313354 
5 0 0.5 0.5 0.0169999599457 25 0.0469999313354 
5 0 0.5 0.5 0.0220000743866 25 0.0469999313354 
5 0 0.5 0.5 0.0280001163483 23 0.0469999313354 
5 1 0.5 0.5 0.0320000648499 28 0.0469999313354 
5 1 0.5 0.5 0.0360000133514 27 0.0469999313354 
5 1 0.5 0.5 0.0390000343323 27 0.0469999313354 
5 1 0.5 0.5 0.0429999828339 27 0.0469999313354 
5 1 0.5 0.5 0.0469999313354 25 0.0469999313354 
5 0 0.5 0.5 0.00500011444092 26 0.0469999313354 
5 0 0.5 0.5 0.0110001564026 25 0.0469999313354 
5 0 0.5 0.5 0.0169999599457 25 0.0469999313354 
5 0 0.5 0.5 0.0220000743866 25 0.0469999313354 
5 0 0.5 0.5 0.0280001163483 23 0.0469999313354 
5 1 0.5 0.5 0.0320000648499 28 0.0469999313354 
5 1 0.5 0.5 0.0360000133514 27 0.0469999313354 
5 1 0.5 0.5 0.0390000343323 27 0.0469999313354 
5 1 0.5 0.5 0.0429999828339 27 0.0469999313354 
5 1 0.5 0.5 0.0469999313354 25 0.0469999313354 
5 0 0.5 0.5 0.00500011444092 26 0.0469999313354 
5 0 0.5 0.5 0.0110001564026 25 0.0469999313354 
5 0 0.5 0.5 0.0169999599457 25 0.0469999313354 
5 0 0.5 0.5 0.0220000743866 25 0.0469999313354 
5 0 0.5 0.5 0.0280001163483 23 0.0469999313354 
5 1 0.5 0.5 0.0320000648499 28 0.0469999313354 
5 1 0.5 0.5 0.0360000133514 27 0.0469999313354 
5 1 0.5 0.5 0.0390000343323 27 0.0469999313354 
5 1 0.5 0.5 0.0429999828339 27 0.0469999313354 
5 1 0.5 0.5 0.0469999313354 25 0.0469999313354 
5 0 0.5 0.5 0.00500011444092 26 0.0469999313354 
5 0 0.5 0.5 0.0110001564026 25 0.0469999313354 
5 0 0.5 0.5 0.0169999599457 25 0.0469999313354 
5 0 0.5 0.5 0.0220000743866 25 0.0469999313354 
5 0 0.5 0.5 0.0280001163483 23 0.0469999313354 
5 1 0.5 0.5 0.0320000648499 28 0.0469999313354 
5 1 0.5 0.5 0.0360000133514 27 0.0469999313354 
5 1 0.5 0.5 0.0390000343323 27 0.0469999313354 
5 1 0.5 0.5 0.0429999828339 27 0.0469999313354 
5 1 0.5 0.5 0.0469999313354 25 0.0469999313354 
5 0 0.5 0.5 0.00500011444092 26 0.0469999313354 
5 0 0.5 0.5 0.0110001564026 25 0.0469999313354 
5 0 0.5 0.5 0.0169999599457 25 0.0469999313354 
5 0 0.5 0.5 0.0220000743866 25 0.0469999313354 
5 0 0.5 0.5 0.0280001163483 23 0.0469999313354 
5 1 0.5 0.5 0.0320000648499 28 0.0469999313354 
5 1 0.5 0.5 0.0360000133514 27 0.0469999313354 
5 1 0.5 0.5 0.0390000343323 27 0.0469999313354 
5 1 0.5 0.5 0.0429999828339 27 0.0469999313354 
5 1 0.5 0.5 0.0469999313354 25 0.0469999313354 
5 0 0.5 0.5 0.00500011444092 26 0.0469999313354 
5 0 0.5 0.5 0.0110001564026 25 0.0469999313354 
5 0 0.5 0.5 0.0169999599457 25 0.0469999313354 
5 0 0.5 0.5 0.0220000743866 25 0.0469999313354 
5 0 0.5 0.5 0.0280001163483 23 0.0469999313354 
5 1 0.5 0.5 0.0320000648499 28 0.0469999313354 
5 1 0.5 0.5 0.0360000133514 27 0.0469999313354 
5 1 0.5 0.5 0.0390000343323 27 0.0469999313354 
5 1 0.5 0.5 0.0429999828339 27 0.0469999313354 
5 1 0.5 0.5 0.0469999313354 25 0.0469999313354 
5 0 0.5 0.5 0.00500011444092 26 0.0469999313354 
5 0 0.5 0.5 0.0110001564026 25 0.0469999313354 
5 0 0.5 0.5 0.0169999599457 25 0.0469999313354 
5 0 0.5 0.5 0.0220000743866 25 0.0469999313354 
5 0 0.5 0.5 0.0280001163483 23 0.0469999313354 
5 1 0.5 0.5 0.0320000648499 28 0.0469999313354 
5 1 0.5 0.5 0.0360000133514 27 0.0469999313354 
5 1 0.5 0.5 0.0390000343323 27 0.0469999313354 
5 1 0.5 0.5 0.0429999828339 27 0.0469999313354 
5 1 0.5 0.5 0.0469999313354 25 0.0469999313354 
5 0 0.5 0.5 0.00500011444092 26 0.0469999313354 
5 0 0.5 0.5 0.0110001564026 25 0.0469999313354 
5 0 0.5 0.5 0.0169999599457 25 0.0469999313354 
5 0 0.5 0.5 0.0220000743866 25 0.0469999313354 
5 0 0.5 0.5 0.0280001163483 23 0.0469999313354 
5 1 0.5 0.5 0.0320000648499 28 0.0469999313354 
5 1 0.5 0.5 0.0360000133514 27 0.0469999313354 
5 1 0.5 0.5 0.0390000343323 27 0.0469999313354 
5 1 0.5 0.5 0.0429999828339 27 0.0469999313354 
5 1 0.5 0.5 0.0469999313354 25 0.0469999313354 
5 0 0.5 0.5 0.00500011444092 26 0.0469999313354 
5 0 0.5 0.5 0.0110001564026 25 0.0469999313354 
5 0 0.5 0.5 0.0169999599457 25 0.0469999313354 
5 0 0.5 0.5 0.0220000743866 25 0.0469999313354 
5 0 0.5 0.5 0.0280001163483 23 0.0469999313354 
5 1 0.5 0.5 0.0320000648499 28 0.0469999313354 
5 1 0.5 0.5 0.0360000133514 27 0.0469999313354 
5 1 0.5 0.5 0.0390000343323 27 0.0469999313354 
5 1 0.5 0.5 0.0429999828339 27 0.0469999313354 
5 1 0.5 0.5 0.0469999313354 25 0.0469999313354 
5 0 0.5 0.5 0.00500011444092 26 0.0469999313354 
5 0 0.5 0.5 0.0110001564026 25 0.0469999313354 
5 0 0.5 0.5 0.0169999599457 25 0.0469999313354 
5 0 0.5 0.5 0.0220000743866 25 0.0469999313354 
5 0 0.5 0.5 0.0280001163483 23 0.0469999313354 
5 1 0.5 0.5 0.0320000648499 28 0.0469999313354 
5 1 0.5 0.5 0.0360000133514 27 0.0469999313354 
5 1 0.5 0.5 0.0390000343323 27 0.0469999313354 
5 1 0.5 0.5 0.0429999828339 27 0.0469999313354 
5 1 0.5 0.5 0.0469999313354 25 0.0469999313354 
5 0 0.5 0.5 0.00500011444092 26 0.0469999313354 
5 0 0.5 0.5 0.0110001564026 25 0.0469999313354 
5 0 0.5 0.5 0.0169999599457 25 0.0469999313354 
5 0 0.5 0.5 0.0220000743866 25 0.0469999313354 
5 0 0.5 0.5 0.0280001163483 23 0.0469999313354 
5 1 0.5 0.5 0.0320000648499 28 0.0469999313354 
5 1 0.5 0.5 0.0360000133514 27 0.0469999313354 
5 1 0.5 0.5 0.0390000343323 27 0.0469999313354 
5 1 0.5 0.5 0.0429999828339 27 0.0469999313354 
5 1 0.5 0.5 0.0469999313354 25 0.0469999313354 
5 0 0.5 0.5 0.00500011444092 26 0.0469999313354 
5 0 0.5 0.5 0.0110001564026 25 0.0469999313354 
5 0 0.5 0.5 0.0169999599457 25 0.0469999313354 
5 0 0.5 0.5 0.0220000743866 25 0.0469999313354 
5 0 0.5 0.5 0.0280001163483 23 0.0469999313354 
5 1 0.5 0.5 0.0320000648499 28 0.0469999313354 
5 1 0.5 0.5 0.0360000133514 27 0.0469999313354 
5 1 0.5 0.5 0.0390000343323 27 0.0469999313354 
5 1 0.5 0.5 0.0429999828339 27 0.0469999313354 
5 1 0.5 0.5 0.0469999313354 25 0.0469999313354 
5 0 0.5 0.5 0.00500011444092 26 0.0469999313354 
5 0 0.5 0.5 0.0110001564026 25 0.0469999313354 
5 0 0.5 0.5 0.0169999599457 25 0.0469999313354 
5 0 0.5 0.5 0.0220000743866 25 0.0469999313354 
5 0 0.5 0.5 0.0280001163483 23 0.0469999313354 
5 1 0.5 0.5 0.0320000648499 28 0.0469999313354 
5 1 0.5 0.5 0.0360000133514 27 0.0469999313354 
5 1 0.5 0.5 0.0390000343323 27 0.0469999313354 
5 1 0.5 0.5 0.0429999828339 27 0.0469999313354 
5 1 0.5 0.5 0.0469999313354 25 0.0469999313354 
